Date,Price,Open,High,Low,Vol.,Change %
5-Oct-17,0.9984,0.9961,1,0.996,883.34K,0.23%
4-Oct-17,0.9961,0.9998,1,0.993,1.17M,-0.37%
3-Oct-17,0.9998,0.9936,0.9999,0.9926,848.30K,0.62%
2-Oct-17,0.9936,0.9928,0.9979,0.9906,707.42K,0.08%
1-Oct-17,0.9928,0.9998,0.9998,0.9909,558.11K,-0.70%
30-Sep-17,0.9998,0.9984,0.9999,0.9905,778.54K,0.14%
29-Sep-17,0.9984,0.9979,1,0.9939,947.81K,0.05%
28-Sep-17,0.9979,0.9986,1,0.9952,753.34K,-0.07%
27-Sep-17,0.9986,0.9998,1,0.992,888.14K,-0.12%
26-Sep-17,0.9998,1,1.01,0.9995,941.22K,-0.02%
25-Sep-17,1,0.9998,1,0.995,986.00K,0.02%
24-Sep-17,0.9998,1,1,0.996,299.82K,-0.02%
23-Sep-17,1,1,1,0.9882,793.12K,0.00%
22-Sep-17,1,1,1.01,1,297.07K,0.00%
21-Sep-17,1,1,1.01,1,608.22K,0.00%
20-Sep-17,1,1,1.01,1,667.52K,0.00%
19-Sep-17,1,1,1.01,1,471.48K,0.00%
18-Sep-17,1,1.01,1.02,1,649.94K,-0.99%
17-Sep-17,1.01,1.01,1.02,1,405.02K,0.00%
16-Sep-17,1.01,1.01,1.03,1,785.28K,0.00%
15-Sep-17,1.01,1.01,1.01,0.9953,1.08M,0.00%
14-Sep-17,1.01,1,1.01,1,1.31M,1.00%
13-Sep-17,1,1,1.01,1,756.34K,0.00%
12-Sep-17,1,1.01,1.01,1,549.13K,-0.99%
11-Sep-17,1.01,1.01,1.02,1,604.55K,0.00%
10-Sep-17,1.01,1.01,1.03,1.01,746.24K,0.00%
9-Sep-17,1.01,1.02,1.02,1.01,490.86K,-0.98%
8-Sep-17,1.02,1.01,1.03,1.01,781.49K,0.99%
7-Sep-17,1.01,1.02,1.02,1.01,638.66K,-0.98%
6-Sep-17,1.02,1.02,1.04,1.02,774.82K,0.00%
5-Sep-17,1.02,1.04,1.05,1.01,1.33M,-1.92%
4-Sep-17,1.04,1.02,1.05,1.01,900.37K,1.96%
3-Sep-17,1.02,1.02,1.05,1.01,609.39K,0.00%
2-Sep-17,1.02,1.01,1.05,1,443.86K,0.99%
1-Sep-17,1.01,1,1.07,1,450.60K,1.00%
31-Aug-17,1,1,1.01,1,280.34K,0.00%
30-Aug-17,1,1.01,1.01,1,215.58K,-0.99%
29-Aug-17,1.01,1,1.02,1,484.44K,1.00%
28-Aug-17,1,1,1,1,396.39K,0.00%
27-Aug-17,1,1.01,1.01,1,215.74K,-0.99%
26-Aug-17,1.01,1.01,1.01,1.01,118.21K,0.00%
25-Aug-17,1.01,1.01,1.01,1,254.25K,0.00%
24-Aug-17,1.01,1.01,1.01,1.01,199.40K,0.00%
23-Aug-17,1.01,1.01,1.04,1.01,318.87K,0.00%
22-Aug-17,1.01,1.01,1.02,1,313.75K,0.00%
21-Aug-17,1.01,1,1.01,1,603.09K,1.00%
20-Aug-17,1,1,1.01,1,309.44K,0.00%
19-Aug-17,1,1,1.01,0.9999,868.09K,0.00%
18-Aug-17,1,0.9999,1,0.9902,704.93K,0.01%
17-Aug-17,0.9999,1,1,0.9872,951.05K,-0.01%
16-Aug-17,1,1,1,1,494.99K,0.00%
15-Aug-17,1,1,1,0.9891,2.02M,0.00%
14-Aug-17,1,1,1,0.9844,806.77K,0.00%
13-Aug-17,1,1.01,1.01,1,922.34K,-0.99%
12-Aug-17,1.01,1,1.01,1,845.13K,1.00%
11-Aug-17,1,1,1,0.98,1.34M,0.00%
10-Aug-17,1,1,1,0.9985,531.50K,0.00%
9-Aug-17,1,1,1,0.9982,729.91K,0.00%
8-Aug-17,1,1,1,0.9974,381.38K,0.00%
7-Aug-17,1,1,1,0.9972,900.68K,0.00%
6-Aug-17,1,1,1,0.9983,671.21K,0.00%
5-Aug-17,1,1,1,0.9972,713.50K,0.00%
4-Aug-17,1,0.9931,1,0.9931,410.03K,0.69%
3-Aug-17,0.9931,0.9991,1,0.9902,656.84K,-0.60%
2-Aug-17,0.9991,1,1,0.965,584.48K,-0.09%
1-Aug-17,1,1,1.01,0.995,997.74K,0.00%
31-Jul-17,1,1,1.01,1,504.89K,0.00%
30-Jul-17,1,1,1.01,0.9991,497.44K,0.00%
29-Jul-17,1,1,1.01,0.9984,886.65K,0.00%
28-Jul-17,1,0.9993,1,0.9966,1.70M,0.07%
27-Jul-17,0.9993,0.9985,1,0.9918,587.17K,0.08%
26-Jul-17,0.9985,0.9869,1,0.9869,862.75K,1.18%
25-Jul-17,0.9869,0.9969,1,0.983,456.30K,-1.00%
24-Jul-17,0.9969,1,1,0.9951,631.28K,-0.31%
23-Jul-17,1,0.9976,1,0.9941,1.02M,0.24%
22-Jul-17,0.9976,1,1,0.9975,284.09K,-0.24%
21-Jul-17,1,1,1.01,0.9962,497.25K,0.00%
20-Jul-17,1,1,1,0.9951,1.03M,0.00%
19-Jul-17,1,1,1,1,523.02K,0.00%
18-Jul-17,1,1,1.01,0.9943,872.84K,0.00%
17-Jul-17,1,0.99,1,0.981,574.38K,1.01%
16-Jul-17,0.99,0.999,1,0.9803,345.22K,-0.90%
15-Jul-17,0.999,1,1.01,0.999,1.04M,-0.10%
14-Jul-17,1,1,1.01,1,694.81K,0.00%
13-Jul-17,1,1.01,1.01,1,1.10M,-0.99%
12-Jul-17,1.01,1.01,1.01,1,823.34K,0.00%
11-Jul-17,1.01,1.01,1.01,1,920.95K,0.00%
10-Jul-17,1.01,1.01,1.01,1,988.75K,0.00%
9-Jul-17,1.01,1.01,1.01,1.01,232.80K,0.00%
8-Jul-17,1.01,1.01,1.02,1.01,309.97K,0.00%
7-Jul-17,1.01,1.01,1.02,1.01,608.89K,0.00%
6-Jul-17,1.01,1.01,1.03,1.01,553.52K,0.00%
5-Jul-17,1.01,1.01,1.01,1.01,647.89K,0.00%
4-Jul-17,1.01,1.01,1.02,1.01,394.42K,0.00%
3-Jul-17,1.01,1.03,1.03,1.01,498.71K,-1.94%
2-Jul-17,1.03,1.01,1.04,1.01,644.01K,1.98%
1-Jul-17,1.01,1.01,1.03,1.01,1.29M,0.00%
30-Jun-17,1.01,1.02,1.02,1.01,344.15K,-0.98%
29-Jun-17,1.02,1.02,1.03,1,551.05K,0.00%
28-Jun-17,1.02,1.01,1.03,1.01,1.56M,0.99%
27-Jun-17,1.01,1,1.01,0.993,1.30M,1.00%
26-Jun-17,1,1,1.02,1,734.98K,0.00%
25-Jun-17,1,1.02,1.02,0.999,283.24K,-1.96%
24-Jun-17,1.02,1,1.02,0.9969,1.06M,2.00%
23-Jun-17,1,1.01,1.01,0.9969,500.18K,-0.99%
22-Jun-17,1.01,1.01,1.02,1,755.48K,0.00%
21-Jun-17,1.01,1,1.01,1,355.75K,1.00%
20-Jun-17,1,1,1.01,1,136.28K,0.00%
19-Jun-17,1,1.02,1.02,1,194.49K,-1.96%
18-Jun-17,1.02,1.01,1.02,1.01,294.65K,0.99%
17-Jun-17,1.01,1.01,1.02,1.01,149.83K,0.00%
16-Jun-17,1.01,1.02,1.05,1.01,308.66K,-0.98%
15-Jun-17,1.02,1.01,1.06,1.01,536.47K,0.99%
14-Jun-17,1.01,1.01,1.07,1.01,390.17K,0.00%
13-Jun-17,1.01,1,1.04,1,432.60K,1.00%
12-Jun-17,1,0.9951,1.01,0.995,485.62K,0.49%
11-Jun-17,0.9951,1,1.01,0.984,197.30K,-0.49%
10-Jun-17,1,1,1.01,0.9995,292.68K,0.00%
9-Jun-17,1,1.01,1.01,0.999,229.01K,-0.99%
8-Jun-17,1.01,1.02,1.02,1,260.08K,-0.98%
7-Jun-17,1.02,1.01,1.02,1.01,269.60K,0.99%
6-Jun-17,1.01,1.02,1.04,1.01,332.98K,-0.98%
5-Jun-17,1.02,1.02,1.03,1.02,139.63K,0.00%
4-Jun-17,1.02,1.03,1.05,1.02,121.69K,-0.97%
3-Jun-17,1.03,1.03,1.05,1.01,203.33K,0.00%
2-Jun-17,1.03,1.04,1.06,1.03,178.30K,-0.96%
1-Jun-17,1.04,1.06,1.06,1.01,316.04K,-1.89%
31-May-17,1.06,1.02,1.07,1,311.73K,3.92%
30-May-17,1.02,1.04,1.04,1.01,451.24K,-1.92%
29-May-17,1.04,1,1.04,1,259.80K,4.00%
28-May-17,1,1,1.04,1,293.18K,0.00%
27-May-17,1,1.02,1.05,1,258.25K,-1.96%
26-May-17,1.02,1,1.05,1,205.32K,2.00%
25-May-17,1,1.01,1.07,0.984,182.73K,-0.99%
24-May-17,1.01,0.999,1.02,0.9801,387.87K,1.10%
23-May-17,0.999,1,1.02,0.9827,206.72K,-0.10%
22-May-17,1,0.9956,1,0.9768,309.60K,0.44%
21-May-17,0.9956,0.99,1,0.977,129.30K,0.57%
20-May-17,0.99,0.9983,0.999,0.9801,200.80K,-0.83%
19-May-17,0.9983,0.9799,0.9983,0.9706,234.10K,1.88%
18-May-17,0.9799,0.9766,0.9868,0.9703,24.74K,0.34%
17-May-17,0.9766,0.9897,0.9897,0.9702,23.83K,-1.32%
16-May-17,0.9897,0.9773,0.9898,0.97,53.56K,1.27%
15-May-17,0.9773,0.98,0.992,0.9722,88.55K,-0.28%
14-May-17,0.98,0.9778,0.9886,0.9615,82.51K,0.22%
13-May-17,0.9778,0.9811,0.9857,0.956,29.36K,-0.34%
12-May-17,0.9811,0.9725,0.9928,0.9601,34.44K,0.88%
11-May-17,0.9725,0.994,0.9986,0.9475,309.21K,-2.16%
10-May-17,0.994,0.97,0.9946,0.965,253.82K,2.47%
9-May-17,0.97,0.9711,0.978,0.9527,462.52K,-0.11%
8-May-17,0.9711,0.9281,0.972,0.9281,69.67K,4.63%
7-May-17,0.9281,0.983,0.983,0.928,59.90K,-5.58%
6-May-17,0.983,0.979,0.9929,0.955,56.41K,0.41%
5-May-17,0.979,0.959,0.98,0.9306,196.71K,2.09%
4-May-17,0.959,0.9347,0.9639,0.9155,198.89K,2.60%
3-May-17,0.9347,0.9283,0.948,0.9212,76.23K,0.69%
2-May-17,0.9283,0.9156,0.94,0.9121,57.01K,1.39%
1-May-17,0.9156,0.935,0.94,0.9151,34.20K,-2.07%
30-Apr-17,0.935,0.931,0.9529,0.912,74.28K,0.43%
29-Apr-17,0.931,0.94,0.9524,0.931,25.58K,-0.96%
28-Apr-17,0.94,0.92,0.9649,0.9199,75.78K,2.17%
27-Apr-17,0.92,0.9201,0.937,0.9199,47.58K,-0.01%
26-Apr-17,0.9201,0.904,0.9367,0.903,52.90K,1.78%
25-Apr-17,0.904,0.915,0.925,0.89,100.97K,-1.20%
24-Apr-17,0.915,0.915,0.9286,0.901,79.09K,0.00%
23-Apr-17,0.915,0.915,0.94,0.901,76.41K,0.00%
22-Apr-17,0.915,0.9363,0.95,0.915,118.03K,-2.27%
21-Apr-17,0.9363,0.949,0.95,0.9,61.12K,-1.34%
20-Apr-17,0.949,0.946,0.9549,0.92,76.29K,0.32%
19-Apr-17,0.946,0.945,0.9549,0.9372,28.87K,0.11%
18-Apr-17,0.945,0.9392,0.9628,0.9207,39.25K,0.62%
17-Apr-17,0.9392,0.9515,0.9698,0.9211,38.75K,-1.29%
16-Apr-17,0.9515,0.9896,0.9896,0.9515,12.41K,-3.85%
15-Apr-17,0.9896,0.9899,0.9899,0.9676,14.92K,-0.03%
14-Apr-17,0.9899,0.9939,0.996,0.9689,71.65K,-0.40%
