Date,Price,Open,High,Low,Vol.,Change %
12-Feb-20,0.30437,0.28107,0.30858,0.28106,3.67B,8.29%
11-Feb-20,0.28107,0.27348,0.28317,0.26764,2.02B,2.77%
10-Feb-20,0.27348,0.2826,0.28316,0.26768,2.06B,-3.22%
9-Feb-20,0.28259,0.27763,0.28868,0.27652,1.96B,1.79%
8-Feb-20,0.27763,0.27949,0.28166,0.26479,1.97B,-0.70%
7-Feb-20,0.27959,0.28358,0.28804,0.27785,2.12B,-1.41%
6-Feb-20,0.28359,0.2778,0.28772,0.27075,3.08B,2.08%
5-Feb-20,0.27779,0.26722,0.28202,0.26719,3.24B,3.97%
4-Feb-20,0.26719,0.25465,0.26884,0.25465,2.89B,4.92%
3-Feb-20,0.25465,0.251,0.25908,0.24741,2.09B,1.47%
2-Feb-20,0.25097,0.24132,0.26098,0.23619,2.47B,4.00%
1-Feb-20,0.24132,0.23939,0.24294,0.23724,1.29B,0.81%
31-Jan-20,0.23938,0.24334,0.2444,0.234,1.81B,-1.62%
30-Jan-20,0.24333,0.23546,0.24594,0.23123,2.07B,3.34%
29-Jan-20,0.23546,0.23921,0.24171,0.23457,1.86B,-1.57%
28-Jan-20,0.23921,0.23086,0.24114,0.23085,1.96B,3.62%
27-Jan-20,0.23086,0.23114,0.23371,0.22636,1.51B,-0.13%
26-Jan-20,0.23115,0.2196,0.23197,0.21823,1.30B,5.26%
25-Jan-20,0.2196,0.22217,0.22259,0.21688,1.13B,-1.16%
24-Jan-20,0.22217,0.22595,0.22618,0.21401,1.69B,-1.68%
23-Jan-20,0.22595,0.23721,0.23726,0.22163,1.57B,-4.74%
22-Jan-20,0.2372,0.23721,0.23979,0.23331,1.39B,-0.01%
21-Jan-20,0.23722,0.23308,0.24175,0.23113,1.63B,1.78%
20-Jan-20,0.23307,0.23574,0.23637,0.22452,1.55B,-1.13%
19-Jan-20,0.23575,0.24349,0.25122,0.22818,2.39B,-3.19%
18-Jan-20,0.2435,0.23916,0.254,0.23207,2.66B,1.81%
17-Jan-20,0.23917,0.22919,0.24426,0.22672,2.77B,4.36%
16-Jan-20,0.22918,0.23378,0.23497,0.22272,2.46B,-1.97%
15-Jan-20,0.23379,0.23497,0.23497,0.22651,3.23B,-0.51%
14-Jan-20,0.23499,0.21141,0.24435,0.21133,3.24B,11.15%
13-Jan-20,0.21141,0.2153,0.21551,0.21005,1.32B,-1.80%
12-Jan-20,0.21529,0.21127,0.21689,0.20971,1.64B,1.85%
11-Jan-20,0.21138,0.21258,0.21973,0.20883,2.08B,-0.57%
10-Jan-20,0.21259,0.20372,0.21266,0.2005,2.13B,4.35%
9-Jan-20,0.20372,0.20756,0.20871,0.20129,1.77B,-1.85%
8-Jan-20,0.20756,0.21351,0.21761,0.20342,2.44B,-2.79%
7-Jan-20,0.21351,0.22307,0.22505,0.20735,3.00B,-4.28%
6-Jan-20,0.22306,0.19455,0.22306,0.19428,2.84B,14.65%
5-Jan-20,0.19455,0.19313,0.19708,0.19289,1.15B,0.74%
4-Jan-20,0.19311,0.19321,0.19366,0.19135,1.11B,-0.05%
3-Jan-20,0.19321,0.18749,0.1938,0.18464,1.74B,3.06%
2-Jan-20,0.18748,0.19306,0.1931,0.18634,1.47B,-2.89%
1-Jan-20,0.19307,0.19293,0.19508,0.19223,1.23B,0.07%
31-Dec-19,0.19294,0.19317,0.19403,0.19,1.33B,-0.13%
30-Dec-19,0.19319,0.19674,0.19771,0.19216,1.56B,-1.80%
29-Dec-19,0.19674,0.1931,0.19827,0.19107,1.47B,1.89%
28-Dec-19,0.19309,0.18994,0.19478,0.18972,1.50B,1.65%
27-Dec-19,0.18995,0.18924,0.18997,0.18539,1.43B,0.38%
26-Dec-19,0.18924,0.18863,0.19379,0.18736,1.52B,0.32%
25-Dec-19,0.18863,0.19076,0.19127,0.18653,1.37B,-1.13%
24-Dec-19,0.19078,0.18978,0.19374,0.18774,1.69B,0.53%
23-Dec-19,0.18978,0.19642,0.1982,0.18853,1.80B,-3.38%
22-Dec-19,0.19642,0.19146,0.19655,0.19046,1.41B,2.59%
21-Dec-19,0.19146,0.19512,0.19595,0.19028,1.46B,-1.88%
20-Dec-19,0.19512,0.18785,0.19771,0.18406,2.28B,3.87%
19-Dec-19,0.18786,0.19575,0.19692,0.18474,1.94B,-4.03%
18-Dec-19,0.19574,0.18302,0.19905,0.17553,3.11B,6.96%
17-Dec-19,0.18301,0.20564,0.2057,0.17898,3.12B,-11.00%
16-Dec-19,0.20564,0.21745,0.21763,0.20365,1.65B,-5.44%
15-Dec-19,0.21746,0.2163,0.21914,0.21505,1.01B,0.53%
14-Dec-19,0.21631,0.22056,0.22071,0.21512,1.04B,-1.93%
13-Dec-19,0.22057,0.21851,0.22061,0.21572,1.32B,0.94%
12-Dec-19,0.21851,0.22096,0.22254,0.21734,1.38B,-1.10%
11-Dec-19,0.22095,0.22262,0.22357,0.22016,1.09B,-0.75%
10-Dec-19,0.22261,0.22451,0.22525,0.21909,1.31B,-0.85%
9-Dec-19,0.22451,0.22921,0.23034,0.22143,1.38B,-2.05%
8-Dec-19,0.22921,0.22708,0.2318,0.22386,1.24B,0.94%
7-Dec-19,0.22708,0.22555,0.22793,0.22321,1.21B,0.68%
6-Dec-19,0.22555,0.22113,0.22616,0.21902,1.50B,1.99%
5-Dec-19,0.22115,0.2141,0.22588,0.21212,2.19B,3.30%
4-Dec-19,0.21409,0.21947,0.22372,0.20992,1.85B,-2.44%
3-Dec-19,0.21946,0.21914,0.22169,0.2179,1.20B,0.14%
2-Dec-19,0.21915,0.22483,0.22611,0.21756,1.39B,-2.52%
